longitude,latitude,housingMedianAge,log_medianHouseValue,log_medianIncome,log_averageRooms,log_averageBedrooms,log_popPerHouse,log_population
-121.91,38.02,15.0,11.773750083252127,1.2475206802534213,1.727768974156515,0.05715841383994862,1.163506534004606,7.430707082545968
-121.97,38.04,38.0,11.332601910838946,0.9490676513880921,1.6154439364943123,0.10656460972263095,1.1640289381942919,7.374629015218945
-121.97,38.03,17.0,11.847968108781847,1.3094943070246532,1.736593087919347,0.05398612155813527,1.0944949385385618,7.569927655242652
-121.98,38.05,31.0,11.49781182716018,1.2137548041805533,1.7203495922280523,0.0293850721597439,1.181861350718505,7.402451520818244
-122.02,38.02,44.0,11.963363938721123,1.5829501895969975,1.8215503803160364,0.04132819549284594,1.2375789537248716,6.705639094860003
-122.0,38.03,4.0,12.019140476178535,1.798801284017101,1.692225377387163,-0.05484091569958613,1.0527181589583299,7.118826249062078
-122.14,38.02,44.0,11.804848531679264,0.7189611154529248,1.4400197604760536,0.11518225395632603,0.7621400520468967,6.715383386334681
-122.14,38.03,42.0,12.323855681186558,0.9475955817025675,1.3694872428035094,0.125163142954006,0.5877866649021191,3.9889840465642745
-122.13,38.02,52.0,12.01974306733868,1.084614779024256,1.6625477377480486,0.1190141080758036,0.7344125357613713,6.84587987526405
-122.13,38.01,48.0,11.883108758933753,0.6164281101465403,1.4993781400081796,0.04132819549284594,0.5945616002891788,6.755768921984255
-122.14,38.01,50.0,12.091222803851231,1.5040773967762742,1.7173268744452854,0.07614026369660466,0.8522584117091748,6.608000625296087
-122.13,38.01,51.0,11.844385159767898,0.7872748432846436,1.443359556595754,0.036247790392340905,0.7130813954607627,6.410174881966167
-122.13,38.0,33.0,11.923709734555993,0.9353479834076123,1.4833785346482788,0.018576385572935457,0.6335962009334132,7.095064377287131
-122.16,38.02,40.0,12.186380012184438,1.6344231651280088,1.8715244376969176,0.04586341679318121,1.0106158516743473,6.634633357861686
-122.11,38.01,39.0,11.662207167685983,1.1540785308520929,1.7376521637810027,0.2811673914305872,0.911952330275557,6.354370040797351
-122.11,38.01,41.0,11.770663661048937,1.2187924489242148,1.5587023943927019,-0.03964483134724036,0.9310226714049865,6.576469569048224
-122.12,38.0,20.0,12.022149807369246,1.4360840256224061,1.6565846908598023,0.05114335811018749,0.8815099228556297,8.0774471493312
-122.12,38.01,50.0,11.747997587149712,1.3741964759217542,1.6936559915181173,0.09569048024625391,1.0616762718361592,6.53813982376767
-122.12,38.01,50.0,11.81820184582296,1.2834307256606514,1.5660874715604867,-0.022285044789434983,0.8354212362246246,6.729824070489475
-122.12,38.01,42.0,12.05757263721173,1.4155861374219199,1.7647128194736397,-0.03743752707213066,0.8187733936773547,6.761572768804055
-122.09,38.02,37.0,11.641318679738628,1.3564535191088694,1.6192447403810883,-0.017544309650909508,1.1846570150266444,7.028201432058005
-122.1,38.02,28.0,11.981052334203104,1.2953571061277547,1.7140765180930604,0.06001800972625295,0.988851115377499,7.643003635560718
-122.07,38.0,37.0,11.959532516409569,1.2878542883066382,1.6705739124258316,0.09333193979221913,0.9206291334727532,6.135564891081739
-122.09,38.0,6.0,12.226855184712702,1.6489470455288129,1.7398481733199744,0.05067823663660573,0.8947067536821761,8.384118837190895
-122.11,38.0,9.0,12.267167744889985,1.7509374747078,1.8414554173276974,0.07107786641655697,0.9890823947684466,7.286191714702382
-122.08,37.99,19.0,12.205572520488492,1.6195664452301413,1.8503462290210657,0.009517406986890171,0.961170058051588,7.5569505720129
-122.09,37.99,19.0,12.232714576476594,1.6955422114862322,1.8299003880877946,0.02602749524477545,1.2799191320315177,7.480428306074208
-122.11,37.99,16.0,12.23902374566986,1.6350471779405198,1.7558665461674483,0.04907189399239694,0.9692985319877906,7.485491608030754
-122.11,37.99,10.0,12.569673549539639,1.4787595887919842,1.7314635244893533,0.013712261863982014,0.9416085398584451,7.170119543449628
-122.08,37.97,9.0,12.409829483044193,1.895804119514656,1.7333406569353917,-0.06182984459372597,0.8612713562829559,7.007600613951853
-122.09,37.97,5.0,12.591675124542087,1.9453528509364175,1.9871014996036107,0.06908456833722881,1.0204400604206925,7.6093665379542115
-122.11,37.98,11.0,12.60249700898619,1.8140100781628747,1.8905072598428434,0.028381292538224915,0.9977310638143294,7.489970898834801
-122.09,37.98,14.0,12.259613412458204,1.7382707842770688,1.81984008558044,-0.0011474470564767983,0.9681343335304774,7.738923757439457
-122.12,37.99,33.0,12.325631880587814,1.5422291627406504,1.8500524740278956,0.05949709886464516,1.0434802179733935,6.608000625296087
-122.1,37.97,18.0,12.50469465802029,1.7392549152459058,1.9015991027304022,0.013835731852650008,0.9982843811386326,7.469083884921234
-122.1,37.96,20.0,12.337977716410112,1.4718066984441045,1.826606200558223,0.06187540371808745,1.0108566979059455,7.425953657077541
-122.1,37.96,25.0,12.36946619243861,1.8515837708737208,1.7658959586381358,-0.13170934535457784,0.884294919982172,6.343880434126331
-122.07,37.99,28.0,12.025150109649926,1.5129490382423965,1.7127863549785065,-0.03928771707303569,1.1097173444908113,7.501634457883413
-122.07,37.98,12.0,12.134039442630343,1.3901369688373408,1.5497920349243977,0.11018536956936872,0.6945086511582664,7.986164860332727
-122.07,37.97,20.0,12.263397712149443,1.3153889476041163,1.6094379124341003,0.03458557964977995,0.9203878988582254,6.752270376141742
-122.07,37.96,34.0,12.191466493140812,1.6128720091683826,1.7672398520537365,0.0034542348680876036,1.0622019249722694,6.728628613084702
-122.06,37.96,37.0,12.152671868803058,1.4566829248418185,1.769585611733733,0.029175489133931472,0.9524703884516574,6.669498089857879
-122.08,37.96,21.0,12.491251587763836,1.8059746201863194,1.8053156364880272,0.021081149603121366,0.9144248110342328,8.228977643358313
-122.06,37.95,36.0,12.135650181233627,1.5557417334302395,1.7886013344127796,0.042334363826560736,0.9429589789563164,6.856461984594587
-122.07,37.95,39.0,12.154779351142624,1.5237275069956926,1.7425146562669769,0.007762005335489109,0.9792045572847243,6.932447891572509
-122.08,37.95,24.0,12.400816722322686,1.6227883968022383,1.7782986305123936,0.0221411258772135,0.9244661768893968,7.208600337960199
-122.08,37.95,33.0,12.369890730759568,1.5831350040130479,1.9526441812366573,0.05903353158419293,1.0548768951603018,6.052089168924417
-122.07,37.96,37.0,12.186889826113399,1.6182985408662969,1.836285933924199,0.025446665661164176,1.0456898872137672,6.313548046277095
-122.06,37.96,10.0,12.111761966058932,1.3816837485622073,1.5550314756333499,0.11519915027208487,0.6747304537737142,7.99260665240021
-122.05,37.95,34.0,12.04001806120009,1.4291143583028187,1.6552141571161485,0.029306126585499487,1.0092324449986334,6.6039438246004725
-122.05,37.94,22.0,12.096815659593224,0.9344842220661196,1.256252953384348,0.0075662403833158766,0.4202636470533374,7.4977617006225685
-122.06,37.94,19.0,12.370315088924222,0.9269536800424083,1.5007122786259606,0.08476922358393997,0.7529151019384681,7.547501682814967
-122.07,37.94,36.0,12.231252944060472,1.2543902152395243,1.7127374822719041,0.024897551621727087,0.84759793540821,7.01301578963963
-122.07,37.94,30.0,12.305012593385078,1.0619483042965183,1.740704298427771,0.22223816419939718,1.16286796437882,6.561030665896573
-122.08,37.93,35.0,12.359651733458474,1.6245432502097035,1.8094767137037626,0.03997571507665041,1.0178979892970674,7.513163545234075
-122.08,37.94,44.0,12.354923592262528,1.552867560945706,1.7867377741283244,-0.0248975516217272,0.9464329492320913,6.849066282633458
-122.07,37.94,43.0,12.490123131747906,1.4985063517268187,1.7291140731718473,-0.09763846956391606,0.9735352746491726,6.52649485957079
-122.09,37.95,32.0,12.420780718023282,1.7961664110462612,1.8573440937263614,0.0,1.0562606825703966,6.398594934535208
-122.09,37.94,29.0,12.517959406678772,1.8232904355074027,1.9090350194637524,0.0,0.9467421115395767,7.876258882303226
-122.04,38.0,16.0,11.41971308324805,1.178162567426119,1.4678548487899143,0.03329017535452394,0.7133922000993564,7.277247726631484
-122.04,37.99,32.0,11.809319478024031,1.1631508098056809,1.7286348461095358,0.043963123421116204,1.03149032511697,6.618738983517219
-122.04,37.99,36.0,11.821879672697548,1.4170660197866443,1.8357510385095892,0.11551288712184424,1.209400226061301,7.298445101508147
-122.05,37.97,16.0,12.429216196844383,1.8141567666700933,1.1499055830556602,-0.6418538861723948,1.2299482907291965,4.174387269895637
-122.06,37.99,16.0,11.379394072345706,1.0311539534635856,1.640593080213896,-0.010604553248797112,0.4194318155898726,6.580639137284949
-122.06,37.99,17.0,11.831379196088763,0.6004286395567388,1.5899177731154754,0.161030833985073,0.3559311729858877,5.950642552587727
-122.05,38.0,36.0,11.823347024391499,1.3172925610216506,1.8405900219352254,0.18316937371629421,1.1270422970747889,7.10085190894405
-122.05,38.0,16.0,11.225243392518447,0.852796998089483,1.5425978943082501,-0.06684001812585046,0.42819335918572055,5.87493073085203
-122.03,37.98,16.0,11.959532516409569,0.32887199927664346,0.9196047365641924,-0.01042762316225905,0.2630024265823204,6.440946540632921
-122.04,37.97,10.0,11.853674258358701,0.8394960768950823,1.2254194928226825,0.09975040276705942,0.7913140517213606,6.447305862541213
-122.03,38.0,25.0,12.091222803851231,1.745628266884366,1.7970853402612923,-0.020443642145814202,1.083889485923509,7.469083884921234
-122.03,38.01,27.0,12.077670930725649,1.5196663660428684,1.7028910814912124,-0.0452250980049359,1.0414538748281612,7.418180822726788
-122.04,37.99,38.0,11.848683160653573,1.3583320338337692,1.7179185554281704,0.119633174944545,1.0546023476716673,7.228388451573604
-122.03,37.98,45.0,11.836457190315707,1.2820998321020338,1.6699965617610393,0.05809255683174557,0.8573935890689129,7.13966033596492
-122.02,38.0,28.0,12.090661794018846,1.5341754279335535,1.8376533258462704,0.12154243858028915,1.2151390427522315,7.372118028337787
-122.03,37.99,35.0,12.039427568121226,1.5896840839472393,1.7015305862451973,-0.05259598369431828,1.0478767706267111,7.3864708488298945
-122.02,37.99,37.0,11.994734139665727,1.4929040961781488,1.7334149914981387,0.04674897957407282,1.1365080917052974,7.1204443723924875
-122.03,37.99,37.0,12.02335100871488,1.5238800240724537,1.6122909814165067,-0.06797298358620599,0.9242589015233319,6.782192056006791
-122.03,37.98,44.0,11.911030218672101,1.2392723783128687,1.7541963676524064,0.14953173397096384,0.8307027234841934,6.210600077024653
-122.01,37.98,25.0,12.016726473799254,1.257864220669747,1.6033588663577183,0.12337902116050457,0.9617082115649479,6.655440350367647
-122.01,37.98,29.0,12.175613438045465,1.4625607165733405,1.6878993289454631,0.008075414005545331,0.9492549074131311,6.862757913051401
-122.0,37.98,32.0,12.332264670767934,1.6315515926792115,1.7673799097509044,-0.023392879574705462,0.9243506488512553,6.077642243349034
-122.0,37.97,27.0,12.219975550699164,1.6296522196843404,1.7543314251584328,-0.006984894521950982,0.9995052734939697,7.065613363597717
-122.01,37.97,32.0,12.261980277468469,1.2933289302420297,1.7720349638802764,0.028875923501854542,0.9225212816247912,7.160845906664299
-122.02,37.98,40.0,12.016726473799254,1.0457739416521084,1.583077242743032,0.08316478326604203,0.7172447321390059,6.628041376179533
-122.02,37.98,37.0,11.993498045565198,1.2292603618526854,1.493616697372219,0.03561207178887694,0.8597363651682483,6.661854740545311
-122.0,37.99,28.0,12.166811931576872,1.6975769866674437,1.812038046201542,-0.02769407758183715,1.0488352947985233,7.53955882930103
-122.0,37.98,31.0,12.171481200760555,1.627572482629583,1.7839085947523163,-0.011799546931155055,0.9331564994970251,6.7650389767805414
-121.99,37.98,23.0,12.122691036591123,1.493712757887161,1.748654865968041,0.02963179760637115,0.8873031950009027,6.876264611890766
-121.99,37.97,28.0,12.288573867041917,1.8267243442639123,1.8576373864278357,-0.034446574463338896,1.130455038240695,7.22402480828583
-122.0,37.98,35.0,12.111761966058932,1.5936946348181407,1.935893370811842,0.15581043124562277,1.1347722700825535,6.282266746896006
-122.0,37.98,36.0,11.9910212641133,1.5096175771518896,1.5240780634829436,-0.13353139262452263,0.9907233266569248,5.4680601411351315
-122.01,37.98,34.0,11.9891596439666,1.3988897056895941,1.6062582595167207,0.057819570888826236,0.9289091958333665,6.45833828334479
-122.01,37.99,28.0,11.883799128308773,1.330808077901754,1.688822941688666,0.13317520384070344,0.9614111671546247,6.822197390620491
-121.95,37.96,18.0,12.46651198158808,1.8154108895593362,1.9910923718485463,0.049553814454729284,1.0530255442162153,6.977281341630747
-121.97,37.97,27.0,12.257240932104573,1.8110390839600112,1.7427158945745198,-0.023932766211628247,1.0029642139458883,6.693323668269949
-121.97,37.97,24.0,12.405333256381052,1.6112762217077403,1.8699242420773914,-0.11352382629698722,1.1631508098056809,6.486160788944089
-121.97,37.96,28.0,12.127029438189721,1.566342502328515,1.5213222372880186,-0.07632226755963346,1.0303038018320299,6.776506992372183
-121.96,37.96,28.0,12.342350263822722,1.6514432065791305,1.9180113439172577,0.011049836186584935,1.2028610754732454,6.80128303447162
-121.96,37.95,7.0,12.186380012184438,1.2846214822085882,1.620617787632572,0.09045711015525139,0.850883983838048,7.367077059881012
-121.98,37.96,22.0,12.226365348797936,1.2947271675944,1.7104556786577898,0.04171048858137024,0.9668430110369864,7.258412150595307
-121.97,37.97,26.0,12.38922718862802,1.7494085286875247,1.9798640279856572,-0.03352269203864356,1.0961672996750431,6.705639094860003
-121.98,37.97,26.0,12.350605796262473,1.7853556753048472,1.8924636843520126,-0.047568416919109686,1.1026789880506633,7.116394144093465
-121.98,37.97,26.0,12.269985971273826,1.6571227039995111,1.851197797160786,-0.004662013105811301,1.1185669031976544,7.182352111885263
-121.99,37.97,22.0,12.241439789367465,1.6357487272238973,1.7843481065584128,0.07124069485544633,0.9863519494943774,7.147559271189454
-121.99,37.97,30.0,12.123234367221169,1.5275985918176198,1.8106107419765989,0.08131686371765127,0.9959083598388465,7.293017679772782
-122.0,37.96,32.0,12.095141084822892,1.308332819650179,1.601738733152443,-0.01785761740000646,1.0717048357481853,7.590852123688581
-122.0,37.96,28.0,12.15845679158851,1.5224192626907516,1.8392976540020782,0.09713512591339542,1.144921519127446,7.617267813628347
-121.96,37.95,13.0,12.030528073015242,1.1268433490089356,1.5036110876048494,0.06759329113252825,0.8222105645250302,7.394493107219038
-121.97,37.95,8.0,12.415928302517449,1.6921232790527083,1.8601143393166253,0.0685899705951193,1.0453559727201442,7.5406215286571525
-121.98,37.96,12.0,11.74957736630923,1.1497172319853777,1.6050892200699205,0.10120990193151325,0.7786370192689887,7.700295203420117
-121.99,37.96,16.0,12.46997418931655,2.030330075898569,1.9755261129786903,0.03830255441426669,1.1596196367761336,7.293017679772782
-121.99,37.96,17.0,12.209068154509973,1.7204782672230914,1.8670962858641786,-0.007067167223092443,1.0587027624377172,7.113142108707088
-121.98,37.95,14.0,12.49650094364998,1.9076295652704682,2.0374120094361876,0.0406268535302711,1.200552327011104,7.909856667269403
-121.98,37.95,16.0,12.490875577231112,1.9142867885077466,2.017083680636461,0.022416878914542273,1.1991754210560908,7.183111701743281
-122.01,37.97,34.0,12.236601850564996,1.6825768437908424,1.9195649463461055,0.04098934453319695,0.9612880978048909,7.1308988302963465
-122.02,37.97,36.0,12.049418835484797,1.3862943611198906,1.7280752838963993,0.04695698308777108,1.0518633090940368,7.0825485693553
-122.03,37.97,45.0,11.92569714826083,1.1786549963416462,1.5687399181620045,0.0059347355198145265,0.9456183469686751,6.762729506931879
-122.04,37.97,26.0,11.988538332980475,1.0939681881744523,1.4610877129072835,0.08846465438535897,0.7172862836733022,7.068172000388042
-122.03,37.97,20.0,12.023951068738885,1.0957749338479494,1.480294914987778,0.030536723860081702,1.0686362713128958,7.874358824729881
-122.04,37.96,16.0,11.57402056433004,1.0680499830854697,1.4359087577695315,0.04237922296886154,0.900290390527714,7.4413203897176174
-122.04,37.97,21.0,11.630708500626612,0.9493772848619442,1.3122972229923282,0.05821453222336147,0.7357428173846816,8.19450550976564
-122.04,37.97,39.0,11.925035115797062,1.1621503094720973,1.623136756792262,-0.06326219677796638,0.9936773954895753,6.558197802812269
-122.04,37.96,20.0,11.930319143943667,0.8069668167594055,1.3443181772894062,0.1493452885523198,0.662480382166973,6.359573868672378
-122.05,37.96,35.0,11.981678312314312,1.3469296375976139,1.6976953955039773,-0.043318874718842354,1.0570280197614756,7.050989447068045
-122.04,37.96,28.0,12.017934203414654,1.3073593730317483,1.5664641335861083,0.0,1.055362304874293,6.584791392385716
-122.04,37.96,27.0,12.072541252905651,0.6081338062329886,1.423707663398576,0.15712721322120507,0.8786738683028482,7.313220387090301
-122.05,37.95,27.0,12.111761966058932,1.1580754519388985,1.6217536917590225,0.13082600726084928,0.9938919778977067,7.536363938404511
-122.05,37.95,20.0,12.158981037996323,1.6952852788929194,1.5210952727672729,-0.13935552091051137,0.6931471805599453,5.5053315359323625
-122.01,37.95,8.0,12.605519681312774,1.8066645019482408,2.0196998145975065,0.049439725738227726,1.108954979442565,7.349230824613334
-122.02,37.96,25.0,12.628394870704762,1.8980245756202863,1.966386043097657,0.005449604767564685,0.9379131958873208,6.840546529288687
-122.03,37.96,20.0,11.998433280751929,0.7458819355438105,1.436071354989477,0.09719328313474922,0.5995898495830349,7.040536390215956
-122.03,37.95,14.0,12.303652973869038,1.1543307774244536,1.5240504067035738,0.10214305467420243,0.804703546036069,7.3783837129967145
-122.02,37.95,25.0,12.246734627249063,0.8968632342080567,1.488432779628758,-0.045120435280469544,0.8043728156701697,6.410174881966167
-122.03,37.95,32.0,12.217507023155838,1.5990845003546088,1.8192436985421856,-0.012698583337127431,0.9306974953016859,6.6895992691789665
-122.02,37.95,22.0,12.375815420117268,1.7341656665024727,1.9374379153793337,0.003929278139889557,1.184091433772107,7.414572881350589
-122.02,37.94,23.0,12.269516818086709,1.448541195848939,1.7305327400176145,0.05920732106423313,0.8550640026637145,7.289610521451167
-122.01,37.94,23.0,12.68323806780353,1.9030175599519412,2.0145021385966273,0.004000005333346137,0.9870722499396538,7.199678345691172
-122.02,37.94,19.0,12.495378399098053,1.4170660197866443,1.6815236392070545,0.02985296314968113,0.7962323823806361,7.183111701743281
-122.01,37.94,26.0,12.498742259492994,1.803424500758558,1.9959364073252737,0.018018505502678212,1.1659876911408804,6.559615237493242
-122.01,37.94,18.0,12.519422464730532,1.8533091532385708,1.9619260216078307,0.020339684237122783,1.1659294799701403,6.842683282238422
-122.0,37.95,9.0,12.734345182899885,1.9190526948854305,2.2260925613370715,0.06871389254805173,1.2664170838603923,6.742880635791903
-122.01,37.93,25.0,12.707453810468165,2.026805240599226,2.071928358329053,0.002989538848365986,1.1567682088251836,6.967909201801884
-122.04,37.95,33.0,12.002118788609105,1.1444138644687163,1.6173334894368805,0.0181273845925567,0.9089467576183966,6.70196036600254
-122.04,37.94,24.0,12.351903093741713,1.7279673361402756,1.8648480459558925,-0.017036187152567852,1.0124195772993159,7.8013913202914855
-122.05,37.94,22.0,12.336223329995219,1.5390583656715195,1.7521733925339904,-0.03060044044871704,1.0008333104626812,6.900730664045173
-122.04,37.95,29.0,12.191466493140812,1.5515545299855504,1.8735357803406814,0.03690455693545098,0.941533349061763,5.831882477283517
-122.05,37.95,22.0,11.881726588706801,1.0473189942805592,1.5567446323004992,0.10600192311097932,0.9439522623214099,7.938802248154481
-122.03,37.94,21.0,12.540041751933268,1.718776505041135,2.017342376678013,0.051564627993882235,1.0999682210792456,7.7025561132685825
-122.03,37.93,21.0,12.750719817771675,1.8069436045530949,2.0362454575249047,0.014528100562909808,1.05880603826769,7.480428306074208
-122.05,37.93,5.0,12.493129522588037,1.398049992130744,1.5792478099429135,0.2690648943328795,0.5341607638167949,7.315218389752975
-122.05,37.93,15.0,12.127570417375216,1.4929040961781488,1.618837324969394,0.03620592346218573,0.64850429070511,7.9919305198524775
-122.05,37.92,14.0,12.366063381839115,1.549560511378686,1.6621688131030463,0.058769424291711836,0.6757918050550422,8.464003362902119
-122.02,37.92,26.0,12.7691111407431,2.0110690134544957,2.077277251607272,0.006269613013595395,1.0795640936974151,7.534762657037537
-122.03,37.92,23.0,12.790520409166778,1.8847487760708828,2.1333078588811287,0.037457562534900415,1.0508394185843752,7.024649030453636
-122.01,37.91,21.0,12.815022667289364,2.0396216490543817,2.113811263757588,0.04019833823311624,1.0953255149614871,8.201111644442758
-122.03,37.91,29.0,12.525616691130699,1.6166518294522951,1.8099451624662304,-0.021579485873682736,0.9537813407896537,7.745002803515839
-122.06,37.91,15.0,12.35793499483942,1.4258034942146032,1.432011188672928,0.09897370369888717,0.5044388118070516,7.665284718471351
-122.06,37.9,25.0,12.283496542494976,0.9931776961925897,1.3288520096307417,0.08093331185886943,0.5408716184769313,7.889459149404524
-122.06,37.89,21.0,11.646581849782901,1.1314666255390569,1.2293677698273353,0.08666838264567378,0.5687839005292331,7.853604813097837
-122.07,37.93,45.0,12.328290278254423,1.6145249514826574,1.8698610569132468,0.024897551621727087,0.9477242544756679,6.419994928147142
-122.07,37.93,25.0,12.43758111317601,1.3199675753230935,1.614449756420695,0.05959786443112096,0.8231832882558257,8.090708716083997
-122.07,37.92,26.0,12.323855681186558,1.488670427736757,1.7335685307739173,0.07734000332565137,0.8677636909794948,7.395721608602045
-122.08,37.92,28.0,12.429216196844383,1.4942739440248785,1.6982484362715098,0.07525673735759535,0.898196988431456,6.97354301952014
-122.08,37.92,26.0,12.48710767526016,1.8237425150811057,1.8444811833275359,-0.03339828040184803,1.0664710794563128,6.679599185844383
-122.07,37.91,28.0,12.467667383218636,1.61722749470893,1.7694791988363894,0.0,1.0100588913266646,6.697034247666484
-122.07,37.91,33.0,12.58621994565405,1.303809089480947,1.8086759428947556,0.08668323916880197,0.9210040163262533,6.45833828334479
-122.08,37.9,32.0,12.633951348475238,1.6193684411110087,1.8267843460639843,-0.01749315744751723,1.0329170294027148,6.186208623900494
-122.09,37.91,18.0,12.634277240607828,1.9586148161954755,1.9371764690865587,0.05292240145434253,0.9266714479287158,8.156510226079966
-122.07,37.89,28.0,12.494254593023605,1.4785088451077018,1.6271898578925508,0.10744788781874916,0.756752430514518,7.2640301428995295
-122.08,37.89,39.0,12.556377342461063,1.8393425559662127,1.819987149852922,0.024243611609992853,0.9166996462123003,7.109062135687172
-122.08,37.9,29.0,12.570715759118084,1.6311406940773339,1.7147177796786404,0.03434948001463764,0.8210343140654884,7.43307534889858
-122.07,37.89,38.0,12.501722887631132,1.716245380750838,1.8391480914721985,0.008784829555732811,0.8668532994482846,6.695798917058491
-122.07,37.89,38.0,12.4810493454844,1.732681567290143,1.8171788980650312,0.008097210232619303,0.953006747412427,5.765191102784844
-122.06,37.88,34.0,12.739344458125995,1.877600717439507,1.901522046286519,-0.015526070528919427,0.9676120370738809,7.538494999413465
-122.05,37.87,30.0,12.892950213076524,1.9049690998292803,1.9643722118950486,0.021506205220963682,0.9671491491076462,6.741700694652055
-122.05,37.9,24.0,12.509874099861838,1.0826861381178505,1.5528857429291791,0.1556223504387146,0.6658595658323299,7.4377951216719325
-122.05,37.9,32.0,12.723973182968127,1.5374691889170085,1.7329830327561861,0.02298951822469878,0.7345609661107024,6.893656354602635
-122.05,37.89,37.0,12.646261189696723,1.4498558426096353,1.7793148641799712,-0.05073551804139854,0.8897943733704209,6.535241271013659
-122.04,37.89,33.0,12.763113693093127,2.0195455605902604,1.9463229457588016,-0.07188722951331591,1.0593145012537397,6.905753276311464
-122.05,37.9,32.0,12.679819261054744,1.570447572742815,1.664976003945887,0.012843142090319013,0.7590801461640501,7.505492274737424
-122.04,37.9,20.0,12.527431244341338,1.7402205306373497,1.7364318870968738,0.08076135664445838,0.8749493917177137,7.745002803515839
-122.02,37.89,29.0,12.783247649837698,2.0149030205422647,2.0993260749920584,0.0978775753095706,1.1471167793603811,7.803843303538772
-122.04,37.88,32.0,12.652999543445933,1.5352314738942616,1.7638450353964992,-0.012646961700767421,0.7922042084391792,7.114769448366463
-122.03,37.86,29.0,12.875439297424716,1.8102540518642194,1.9009841906327107,0.05383431105610995,0.8284745258672384,6.942156705699469
-122.04,37.85,27.0,13.05921056239906,2.260324564279444,2.0713603564462155,0.024660561821951622,1.0529054083399432,7.687538766201629
-121.94,37.73,22.0,12.461489757394679,1.8361909417379745,1.9209712007080613,0.0034423441909726986,1.0882135814472111,6.7580945044277305
-121.94,37.73,22.0,12.469590090982656,1.8126236244073641,1.910957406263576,0.07180581286356605,1.0508779049944257,7.952615111651
-121.93,37.73,23.0,12.524526376648708,1.8253231860661956,1.9885375945746948,-0.011461443519006652,1.0890702315349066,6.949856455000773
-121.93,37.73,8.0,12.765688433465597,1.2163953243244932,1.3109837430004083,0.030771658666753687,0.5897688261061103,6.0014148779611505
-121.95,37.74,19.0,12.429216196844383,1.8456951028936932,1.9093207016230211,0.017804624633506686,1.131981429842728,6.249975242259483
-121.95,37.74,19.0,12.491251587763836,1.8346752702048867,1.951167784720718,0.02909296094166477,1.1827152445899292,7.88344635413774
-121.94,37.75,17.0,12.505436222755792,1.8370673869325966,1.915126648711778,-0.01874218180974064,1.1890072657965307,7.121252453244542
-121.92,37.73,24.0,11.965274158977243,0.9091049760594299,1.5622397007745692,0.10298481455743362,0.529630744745045,6.2166061010848646
-121.93,37.74,16.0,12.746942390644541,1.9287058574450677,2.1130735711338517,0.04141883130311675,1.1518936552810464,7.148345743900068
-121.94,37.75,16.0,12.598452514089683,1.8901557910842484,1.9064716536008643,-0.03476285864884911,1.1749079667917246,7.80954132465341
-121.97,37.79,17.0,12.652359748158593,1.8890525303081191,1.995834922895655,0.06389148132204973,1.0046379992608987,7.65491704784832
-121.98,37.8,17.0,12.753615852231327,2.034352644363578,2.0658197734587374,-0.007083854888405044,1.232045637270788,7.284134806195205
-121.98,37.8,16.0,12.747524462837925,2.0986312360729773,1.985515243519583,-0.03863779270541394,1.0966667627626183,6.934397209928558
-121.98,37.81,18.0,12.791356180214175,1.7213548874611724,2.054606109751483,0.03953083875663522,1.1084206597666297,7.027314514039777
-121.96,37.81,12.0,12.907683904502248,2.1185180136616286,2.137833761968713,0.016850690351855706,1.1450134618285623,7.784889295655098
-121.97,37.8,17.0,12.782686009834167,2.068987083775977,2.1524944017179473,0.09268205739805525,1.1654447646048396,7.108244139731541
-121.94,37.8,8.0,12.819093781610833,2.057796468121459,1.986507956757182,0.06353319281322833,0.9668248957513078,8.316055720364643
-121.97,37.79,16.0,12.740517134894798,1.9148174567199083,2.0451785784298875,-0.0345211943682331,1.063402151799323,7.280008252884188
-121.95,37.78,4.0,12.784650371346983,1.8553913294728284,1.7371751180173602,0.091460557363128,0.7776836090608544,8.6328406149422
-121.96,37.76,8.0,12.96007971434688,2.2725072560773056,2.191291372777412,0.0693014658421238,1.2762934659055623,7.344719054149673
-121.94,37.76,4.0,12.782966869265868,1.5461146525673317,1.66015720891055,0.09621399326314589,0.7931759868420133,7.968665700466235
-121.93,37.76,5.0,13.04202062472179,2.3354878126697534,2.1679456670151613,0.041751794680221756,1.222406506014774,6.775366090936392
-121.92,37.74,8.0,12.97710636474719,2.533021983135721,2.352482064138669,0.17062551703076345,1.180442306915742,4.941642422609304
-121.93,37.78,2.0,12.982411416976884,1.1502871769061318,1.533129719370776,-0.3364722366212129,0.8443781502838689,4.736198448394496
-121.96,37.74,2.0,12.765688433465597,2.7080568677466546,3.101092789211817,0.7985076962177716,1.0216512475319812,3.2188758248682006
-121.97,37.76,8.0,12.852914073213608,1.90251043029487,1.8872834041766768,0.024391453124159263,1.057814789242713,7.398174092970465
-121.97,37.77,13.0,12.690348934062628,1.977076535001808,2.0342155042027423,0.061431799532484004,1.2241480561451206,8.0774471493312
-121.98,37.74,8.0,12.897468293051313,2.0718251101635485,1.9272374073500385,-0.06950687818035518,1.1938497966944874,7.226936018493289
-122.02,37.84,34.0,13.003129289480631,2.0421549568938193,1.9663409672357008,0.007575793808457723,1.0195196998308935,6.591673732008658
-122.01,37.83,30.0,12.865145845756368,1.881249715724848,1.9741320868098886,0.009149194653588082,0.8939849743598568,7.1929342212158
